repo_id,repo_name,month,cumulative_stars,cumulative_forks,monthly_downloads,new_issues,new_pull_requests,monthly_commits,star_growth_rate
R01061,rl-kit,2025-08,11941,945,190039,19,0,89,0.082
R00428,textrs,2024-04,4882,1435,38362,27,7,113,0.036
R00428,textrs,2024-05,5357,337,45472,26,8,98,-0.0191
R00428,textrs,2024-05,5692,918,37652,29,6,98,0.0662
R00428,textrs,2024-06,6138,1735,15870,28,3,107,0.1152
R00428,textrs,2024-07,6525,551,36330,25,7,120,0.1172
R00428,textrs,2024-08,6724,1883,41170,22,4,105,0.0569
R00428,textrs,2024-09,7434,1467,45755,20,6,86,0.0982
R00428,textrs,2024-10,8170,2215,63507,33,7,109,0.0444
R00428,textrs,2024-11,8646,1070,79226,28,9,114,0.1487
R00428,textrs,2024-12,9140,1990,86538,28,6,99,0.0222
R00428,textrs,2025-01,8880,2125,44556,15,7,105,0.0203
R00428,textrs,2025-02,9369,1152,83036,21,2,94,0.0389
R00428,textrs,2025-03,9808,2516,39636,18,6,98,0.1455
R00428,textrs,2025-04,10865,2133,82960,30,3,102,0.0103
R00428,textrs,2025-05,10559,2215,75844,33,11,99,0.1225
R00428,textrs,2025-06,12105,1467,89446,17,9,105,0.0675
R00428,textrs,2025-07,12153,867,111544,31,5,104,0.0835
R00428,textrs,2025-08,11687,2230,99352,28,4,101,0.0745
R00623,bert-py,2024-04,4826,1131,50478,5,3,68,0.066
R00623,bert-py,2024-05,5221,1480,38476,3,3,68,0.018
R00623,bert-py,2024-05,5797,1452,48514,5,4,64,0.1434
R00623,bert-py,2024-06,6127,1169,72017,5,3,64,0.1182
R00623,bert-py,2024-07,6387,1594,78912,3,7,70,0.0689
R00623,bert-py,2024-08,6641,1473,31547,2,3,78,0.1316
R00623,bert-py,2024-09,7562,703,54943,7,5,66,0.135
R00623,bert-py,2024-10,7766,1948,41135,4,1,60,0.0549
R00623,bert-py,2024-11,8192,696,37329,5,2,55,0.0334
R00623,bert-py,2024-12,8500,2372,56095,6,1,58,0.045
R00623,bert-py,2025-01,9186,2141,83025,8,4,66,-0.0025
R00623,bert-py,2025-02,10168,2484,99872,5,2,60,0.0857
R00623,bert-py,2025-03,9323,888,92854,4,3,56,0.0362
R00623,bert-py,2025-04,10413,606,139305,3,5,63,0.0634
R00623,bert-py,2025-05,11378,942,116152,6,7,63,-0.0052
R00623,bert-py,2025-06,10296,1617,90157,5,1,68,-0.0012
R00623,bert-py,2025-07,12557,2581,39852,3,4,51,0.1368
R00623,bert-py,2025-08,11084,3300,61252,5,2,62,0.0541
R00286,visionjs,2024-04,4782,409,9464,38,2,25,0.1157
R00286,visionjs,2024-05,5196,992,5083,24,0,19,0.0176
R00286,visionjs,2024-05,5583,1099,4898,37,3,19,-0.0046
R00286,visionjs,2024-06,6042,1509,9480,40,9,23,0.0881
R00286,visionjs,2024-07,6448,1075,7701,32,3,12,0.0247
R00286,visionjs,2024-08,6831,542,4828,22,6,17,0.0609
R00286,visionjs,2024-09,7161,1847,15407,29,5,15,0.0457
R00286,visionjs,2024-10,7447,1318,10327,32,5,19,0.1317
R00286,visionjs,2024-11,8493,516,16591,39,8,20,-0.0129
R00286,visionjs,2024-12,8829,1061,4914,26,4,15,0.0665
R00286,visionjs,2025-01,8649,1552,5541,28,3,21,0.1287
R00286,visionjs,2025-02,9606,2782,9779,41,8,21,0.0391
R00286,visionjs,2025-03,9342,991,4933,33,3,17,0.0378
R00286,visionjs,2025-04,10937,1462,20904,32,2,17,0.0048
R00286,visionjs,2025-05,10081,2514,22796,31,3,17,0.0375
R00286,visionjs,2025-06,11540,2474,8875,35,7,11,-0.0189
R00286,visionjs,2025-07,12360,2131,11680,28,7,16,-0.0021
R00286,visionjs,2025-08,11171,2275,8519,31,5,21,0.0839
R01072,flex-rl,2024-04,4732,424,10020,8,4,562,0.1362
R01072,flex-rl,2024-05,5088,1512,8395,9,3,569,0.1198
R01072,flex-rl,2024-05,5481,1567,8403,6,0,502,0.0785
R01072,flex-rl,2024-06,5986,823,4718,12,5,594,-0.0132
R01072,flex-rl,2024-07,6487,819,13996,8,3,518,0.1221
R01072,flex-rl,2024-08,6908,952,6796,10,3,556,0.0613
R01072,flex-rl,2024-09,7468,1427,19990,5,0,553,-0.0166
R01072,flex-rl,2024-10,7668,1138,19214,16,1,614,0.0217
R01072,flex-rl,2024-11,7864,2321,17296,6,1,609,-0.0078
R01072,flex-rl,2024-12,8117,599,9083,8,1,595,0.0815
R01072,flex-rl,2025-01,9037,601,22013,7,2,512,0.0938
R01072,flex-rl,2025-02,9885,1505,25663,8,2,557,-0.0176
R01072,flex-rl,2025-03,9924,2115,10131,6,4,530,0.0899
R01072,flex-rl,2025-04,10037,2237,25950,6,0,553,0.0077
R01072,flex-rl,2025-05,10058,1905,16335,12,5,560,0.0981
R01072,flex-rl,2025-06,11790,3069,12759,11,2,573,0.1202
R01072,flex-rl,2025-07,11867,1742,28713,10,2,548,0.0785
R01072,flex-rl,2025-08,10984,1402,10068,7,3,583,-0.0067
R00221,search-rs,2024-04,4720,1355,28038,8,2,3,0.1218
R00221,search-rs,2024-05,5169,1142,30753,11,0,3,0.0554
R00221,search-rs,2024-05,5472,777,27076,9,5,3,0.0306
R00221,search-rs,2024-06,5830,1627,14519,7,3,4,0.0299
R00221,search-rs,2024-07,6231,343,18113,3,1,9,0.0967
R00221,search-rs,2024-08,6956,878,27284,6,0,5,0.1304
R00221,search-rs,2024-09,7202,1687,10697,11,0,5,0.1406
R00221,search-rs,2024-10,7421,1911,46078,7,0,3,0.0662
R00221,search-rs,2024-11,8088,1770,46416,8,5,7,-0.0079
R00221,search-rs,2024-12,8674,1245,54659,14,4,2,0.1124
R00221,search-rs,2025-01,8918,2533,64326,13,2,6,0.0203
R00221,search-rs,2025-02,9876,591,49256,12,2,6,0.0314
R00221,search-rs,2025-03,9210,2596,37023,10,1,5,0.1047
R00221,search-rs,2025-04,10751,664,17514,12,1,6,0.0658
R00221,search-rs,2025-05,11286,1390,19224,16,4,8,0.0891
R00221,search-rs,2025-06,11412,921,33235,13,3,4,0.115
R00221,search-rs,2025-07,11370,1969,46503,9,1,5,0.0896
R00221,search-rs,2025-08,11791,2854,67623,8,7,4,0.0743
R01086,KPXRR57,2024-04,4661,822,10165,39,14,23,0.0452
R01086,KPXRR57,2024-05,5110,258,18941,33,12,23,0.0568
R01086,KPXRR57,2024-05,5442,916,21595,38,9,23,0.0504
R01086,KPXRR57,2024-06,5917,730,12458,25,7,18,0.1246
R01086,KPXRR57,2024-07,6371,1182,27110,15,5,17,-0.0005
R01086,KPXRR57,2024-08,6985,1840,38917,32,3,12,0.1382
R01086,KPXRR57,2024-09,6837,1828,35560,17,15,19,0.1048
R01086,KPXRR57,2024-10,7402,643,36470,31,13,21,0.0659
R01086,KPXRR57,2024-11,8097,2160,33621,34,11,19,0.0523
R01086,KPXRR57,2024-12,8257,1980,10553,35,9,16,0.0465
R01086,KPXRR57,2025-01,8696,1896,30714,37,7,27,0.0776
R01086,KPXRR57,2025-02,9809,2322,34134,27,11,15,0.0711
R01086,KPXRR57,2025-03,9276,1120,16313,24,12,27,0.1243
R01086,KPXRR57,2025-04,9957,1744,27448,30,17,15,0.1247
R01086,KPXRR57,2025-05,10183,1310,55788,25,14,18,0.1458
R01086,KPXRR57,2025-06,9910,1258,65459,28,13,25,0.0023
R01086,KPXRR57,2025-07,12089,890,14689,30,10,21,0.0307
R01086,KPXRR57,2025-08,10815,1747,51851,42,13,29,0.0827
R00909,WGPWD,2024-04,4658,576,8798,39,4,44,0.1086
R00909,WGPWD,2024-05,5102,859,9543,45,3,41,0.0683
R00909,WGPWD,2024-05,5536,277,9948,53,2,42,0.0801
R00909,WGPWD,2024-06,5823,1500,10059,30,1,44,-0.0126
R00909,WGPWD,2024-07,6273,1145,5394,52,1,33,0.0272
R00909,WGPWD,2024-08,6849,1075,9963,55,2,39,0.1415
R00909,WGPWD,2024-09,6823,1651,5478,41,1,42,0.0699
R00909,WGPWD,2024-10,7247,1168,15165,47,2,40,0.0145
R00909,WGPWD,2024-11,8222,743,7731,39,2,33,0.0809
R00909,WGPWD,2024-12,8595,924,15364,43,1,48,-0.0043
R00909,WGPWD,2025-01,8887,1661,13223,46,4,51,0.0747
R00909,WGPWD,2025-02,9020,1812,9913,48,3,29,0.0812
R00909,WGPWD,2025-03,9219,1406,18454,37,6,41,0.1224
R00909,WGPWD,2025-04,10159,936,5018,56,4,38,0.0037
R00909,WGPWD,2025-05,10049,2955,22788,51,3,43,0.1163
R00909,WGPWD,2025-06,11175,1544,17565,38,3,36,0.02
R00909,WGPWD,2025-07,11519,2092,19826,38,2,38,0.0864
R00909,WGPWD,2025-08,10982,2190,20356,41,2,45,0.1081
R00130,bert-spark,2024-04,4644,531,9576,17,5,15,0.0254
R00130,bert-spark,2024-05,5061,750,5684,9,3,15,0.0288
R00130,bert-spark,2024-05,5566,1514,5275,27,2,17,0.0992
R00130,bert-spark,2024-06,5795,344,12386,17,5,15,0.0906
R00130,bert-spark,2024-07,6141,560,11048,15,3,13,0.0647
R00130,bert-spark,2024-08,6754,1322,16885,20,9,13,-0.0171
R00130,bert-spark,2024-09,7206,1741,12040,10,5,15,0.0757
R00130,bert-spark,2024-10,7579,1201,13709,17,4,12,0.0455
R00130,bert-spark,2024-11,7805,1663,15273,18,7,17,0.0589
R00130,bert-spark,2024-12,8032,1520,12521,25,5,16,0.1394
R00130,bert-spark,2025-01,8715,480,15720,11,1,20,0.0302
R00130,bert-spark,2025-02,8895,1480,13793,15,2,15,-0.0121
R00130,bert-spark,2025-03,9921,805,8027,18,3,25,0.0773
R00130,bert-spark,2025-04,10235,2552,26195,20,5,15,0.0103
R00130,bert-spark,2025-05,9974,800,16424,17,2,16,0.1473
R00130,bert-spark,2025-06,11305,2849,8751,21,4,5,0.0918
R00130,bert-spark,2025-07,12087,2953,25022,8,7,14,0.0738
R00130,bert-spark,2025-08,11079,1132,36318,18,5,17,0.1079
R00153,distill-ops,2024-04,4613,653,19542,9,5,85,0.0677
R00153,distill-ops,2024-05,5036,1084,4820,1,5,74,0.1439
R00153,distill-ops,2024-05,5461,629,16323,9,5,94,0.1365
R00153,distill-ops,2024-06,5955,1347,13111,4,2,88,0.0746
R00153,distill-ops,2024-07,6393,1669,12186,11,8,78,0.1054
R00153,distill-ops,2024-08,6492,1676,23544,6,3,80,0.1377
R00153,distill-ops,2024-09,6866,970,28817,5,6,84,0.1425
R00153,distill-ops,2024-10,7531,511,23197,4,9,98,0.0185
R00153,distill-ops,2024-11,7462,665,29395,5,5,88,0.0385
R00153,distill-ops,2024-12,8361,1941,33603,3,7,73,0.0108
R00153,distill-ops,2025-01,8671,2492,21588,8,6,74,0.0807
R00153,distill-ops,2025-02,9583,2793,39423,3,3,85,0.1152
R00153,distill-ops,2025-03,8813,2367,29876,6,5,82,0.062
R00153,distill-ops,2025-04,10414,1263,47661,5,3,82,0.1259
R00153,distill-ops,2025-05,9776,1338,32976,5,3,78,0.014
R00153,distill-ops,2025-06,10859,2476,52486,6,3,94,0.1271
R00153,distill-ops,2025-07,11858,3291,44033,3,2,102,-0.0152
R00153,distill-ops,2025-08,12556,1605,58022,6,5,81,0.096
R00168,evallib,2024-04,4470,1042,18479,30,3,46,0.0551
R00168,evallib,2024-05,4834,1165,12552,33,3,34,0.0207
R00168,evallib,2024-05,5345,408,39404,18,3,36,-0.0087
R00168,evallib,2024-06,5516,1483,9220,27,8,39,0.1089
R00168,evallib,2024-07,6126,1094,35698,19,1,42,0.1139
R00168,evallib,2024-08,6516,1335,30543,17,3,40,0.0057
R00168,evallib,2024-09,6575,1792,51089,23,3,41,0.1068
R00168,evallib,2024-10,7002,938,31513,25,3,40,0.0717
R00168,evallib,2024-11,7878,860,55688,21,3,43,-0.008
R00168,evallib,2024-12,7840,2001,65432,17,0,29,0.1429
R00168,evallib,2025-01,8987,811,46050,25,6,30,0.0107
R00168,evallib,2025-02,8422,931,30256,23,5,39,0.0403
R00168,evallib,2025-03,8505,2160,22752,25,4,39,-0.0051
R00168,evallib,2025-04,9742,1895,44562,23,4,54,0.0886
R00168,evallib,2025-05,10534,1317,61154,14,3,36,0.1124
R00168,evallib,2025-06,9507,2255,76494,31,8,37,0.1146
R00168,evallib,2025-07,11091,3030,48927,22,4,45,0.0999
R00168,evallib,2025-08,10930,660,86375,24,6,37,0.0178
R00737,fast-token-hub,2024-04,4460,415,7544,17,8,32,0.1049
R00737,fast-token-hub,2024-05,4909,1341,3806,17,11,32,0.0471
R00737,fast-token-hub,2024-05,5201,921,6262,20,6,26,0.0987
R00737,fast-token-hub,2024-06,5764,535,6814,11,4,43,0.1177
R00737,fast-token-hub,2024-07,5993,565,10891,17,8,42,0.143
R00737,fast-token-hub,2024-08,6273,1168,7662,15,7,35,0.0901
R00737,fast-token-hub,2024-09,6500,932,4158,15,9,31,0.1164
R00737,fast-token-hub,2024-10,6897,667,12426,13,9,24,-0.0045
R00737,fast-token-hub,2024-11,7778,1707,12282,19,5,37,0.1308
R00737,fast-token-hub,2024-12,8037,1583,18027,17,6,28,0.0954
R00737,fast-token-hub,2025-01,8529,1894,9116,20,13,42,0.1212
R00737,fast-token-hub,2025-02,9191,2600,10686,15,8,46,0.0293
R00737,fast-token-hub,2025-03,8788,2626,18053,11,10,27,0.1452
R00737,fast-token-hub,2025-04,10286,2469,14283,17,3,30,0.086
R00737,fast-token-hub,2025-05,9384,2159,13040,12,9,26,0.1052
R00737,fast-token-hub,2025-06,10961,2909,10531,16,12,37,0.1346
R00737,fast-token-hub,2025-07,10272,2001,15445,17,4,39,0.084
R00737,fast-token-hub,2025-08,11346,984,14370,17,10,48,0.043
R00160,mini-llm-lib,2024-04,4300,342,11048,24,3,2,0.1192
R00160,mini-llm-lib,2024-05,4726,1090,28995,23,11,5,0.0483
R00160,mini-llm-lib,2024-05,5103,292,22921,28,8,2,0.136
R00160,mini-llm-lib,2024-06,5389,892,59341,21,9,0,0.0473
R00160,mini-llm-lib,2024-07,6041,1264,32816,18,3,1,-0.0125
R00160,mini-llm-lib,2024-08,5931,693,26699,22,4,3,0.0643
R00160,mini-llm-lib,2024-09,6563,1001,50780,18,7,2,0.0811
R00160,mini-llm-lib,2024-10,6890,493,58911,26,7,1,0.1066
R00160,mini-llm-lib,2024-11,7096,1858,73627,11,4,1,0.0727
R00160,mini-llm-lib,2024-12,7691,993,60306,20,4,1,0.0534
R00160,mini-llm-lib,2025-01,7780,1206,48170,22,2,1,-0.0124
R00160,mini-llm-lib,2025-02,8256,2243,29794,14,2,2,0.0949
R00160,mini-llm-lib,2025-03,8301,1162,50243,27,7,0,0.0463
R00160,mini-llm-lib,2025-04,9752,816,112794,24,3,3,0.0075
R00160,mini-llm-lib,2025-05,9986,1898,69753,23,4,1,0.0292
R00160,mini-llm-lib,2025-06,10161,3039,31944,26,3,1,0.1341
R00160,mini-llm-lib,2025-07,9950,1603,126027,22,7,1,0.0752
R00160,mini-llm-lib,2025-08,10254,893,54619,18,6,3,0.0353
R00409,ZNB,2024-04,4298,893,18501,21,2,26,0.0083
R00409,ZNB,2024-05,4622,538,39031,15,3,33,0.1208
R00409,ZNB,2024-05,5167,546,88254,20,8,34,0.1371
R00409,ZNB,2024-06,5295,1032,95248,19,2,39,0.0727
R00409,ZNB,2024-07,5857,514,61102,20,4,29,0.0765
R00409,ZNB,2024-08,6129,851,39951,18,3,44,0.0125
R00409,ZNB,2024-09,6745,881,53890,15,3,36,0.1094
R00409,ZNB,2024-10,6604,935,94509,19,4,42,0.0555
R00409,ZNB,2024-11,7376,1467,102412,15,5,32,0.0318
R00409,ZNB,2024-12,7411,1982,128936,18,1,34,0.017
R00409,ZNB,2025-01,7807,2229,100586,25,4,46,0.0064
R00409,ZNB,2025-02,8699,2168,42819,17,4,35,0.1427
R00409,ZNB,2025-03,8535,1019,135556,19,1,30,0.0107
R00409,ZNB,2025-04,9190,1363,98319,25,3,39,0.0112
R00409,ZNB,2025-05,10210,1853,65474,22,1,41,0.0279
R00409,ZNB,2025-06,10718,1173,87238,18,7,33,0.0205
R00409,ZNB,2025-07,9834,2221,204538,12,6,25,0.041
R00409,ZNB,2025-08,9964,1261,174052,26,5,35,0.0713
R01078,VPK,2024-04,4202,1167,22524,32,2,69,0.1184
R01078,VPK,2024-05,4562,786,19985,27,5,79,-0.0111
R01078,VPK,2024-05,5037,1248,15137,35,10,72,0.0853
R01078,VPK,2024-06,5462,1259,21838,42,6,88,0.1081
R01078,VPK,2024-07,5569,1338,55108,25,10,64,0.1256
R01078,VPK,2024-08,5839,1629,64579,38,9,74,0.0082
R01078,VPK,2024-09,6128,469,68242,23,4,70,0.1054
R01078,VPK,2024-10,6627,1048,66070,26,8,63,-0.0053
R01078,VPK,2024-11,6953,1110,57002,24,7,62,0.0265
R01078,VPK,2024-12,7722,574,76678,27,5,65,-0.0088
R01078,VPK,2025-01,7979,1011,38966,27,10,56,0.0292
R01078,VPK,2025-02,8143,2279,65082,23,4,69,0.0734
R01078,VPK,2025-03,8872,790,43979,27,2,71,0.1066
R01078,VPK,2025-04,8497,778,63286,25,6,84,0.0939
R01078,VPK,2025-05,9854,1823,54021,38,2,65,0.1477
R01078,VPK,2025-06,10198,519,45501,29,7,74,0.1093
R01078,VPK,2025-07,9609,1529,43140,28,9,89,0.0975
R01078,VPK,2025-08,11047,2880,111671,32,7,79,0.0026
R00992,EWQLN,2024-04,4201,815,1901,9,9,84,0.1136
R00992,EWQLN,2024-05,4592,304,1148,6,5,82,0.0945
R00992,EWQLN,2024-05,4971,1452,4860,9,7,97,0.123
R00992,EWQLN,2024-06,5238,1518,4542,10,6,72,0.03
R00992,EWQLN,2024-07,5592,344,2590,3,5,79,0.1482
R00992,EWQLN,2024-08,5799,534,2419,4,3,88,0.1163
R00992,EWQLN,2024-09,6135,1110,5997,3,9,75,0.1193
R00992,EWQLN,2024-10,6644,1323,4096,1,3,104,0.0946
R00992,EWQLN,2024-11,7516,683,3203,6,3,94,0.0269
R00992,EWQLN,2024-12,7409,562,7400,11,10,87,0.0584
R00992,EWQLN,2025-01,7970,1380,8481,5,3,99,0.076
R00992,EWQLN,2025-02,7769,1097,3309,8,2,87,0.0639
R00992,EWQLN,2025-03,8863,962,4545,3,4,86,0.1364
R00992,EWQLN,2025-04,9369,1175,3306,6,6,79,-0.0106
R00992,EWQLN,2025-05,9852,2424,4732,5,5,88,0.0624
R00992,EWQLN,2025-06,10003,636,11235,10,5,82,0.0515
R00992,EWQLN,2025-07,10898,2471,5910,5,10,85,0.1181
R00992,EWQLN,2025-08,10308,1910,8414,3,7,79,0.0406
R00440,promptx,2024-04,4158,482,14073,25,4,50,0.1155
R00440,promptx,2024-05,4547,803,17229,24,3,51,0.0073
R00440,promptx,2024-05,4887,1098,19116,27,7,56,0.0912
R00440,promptx,2024-06,5136,1309,23266,26,4,50,0.028
R00440,promptx,2024-07,5818,588,16981,19,3,52,0.1307
R00440,promptx,2024-08,6196,1821,31877,21,2,49,0.1233
R00440,promptx,2024-09,6558,1427,21096,24,3,58,0.1222
R00440,promptx,2024-10,6537,1008,33252,31,1,60,0.0268
R00440,promptx,2024-11,7350,603,65870,22,3,62,0.0006
R00440,promptx,2024-12,7230,949,69102,25,1,53,0.035
R00440,promptx,2025-01,7312,578,48322,28,2,68,0.0535
R00440,promptx,2025-02,8735,1362,16121,34,4,46,0.0019
R00440,promptx,2025-03,8006,2313,49428,19,4,52,-0.0035
R00440,promptx,2025-04,9565,2716,70071,27,1,55,0.0603
R00440,promptx,2025-05,9299,997,65924,32,4,57,0.1272
R00440,promptx,2025-06,10417,1764,36124,27,1,70,0.1209
R00440,promptx,2025-07,9922,2364,66418,23,7,55,0.0265
R00440,promptx,2025-08,11223,2478,68135,14,3,55,0.1094
R00842,code-spark,2024-04,4148,427,22165,10,2,4,0.1388
R00842,code-spark,2024-05,4482,770,6979,12,1,10,0.1294
R00842,code-spark,2024-05,4834,1146,20306,5,6,4,0.0008
R00842,code-spark,2024-06,5322,616,25512,15,2,3,0.1286
R00842,code-spark,2024-07,5426,1160,11439,5,3,6,0.0978
R00842,code-spark,2024-08,6233,920,24823,13,5,8,0.1104
R00842,code-spark,2024-09,6550,1788,33180,12,2,6,0.0501
R00842,code-spark,2024-10,6635,1686,16546,15,1,7,0.1288
R00842,code-spark,2024-11,7311,1298,32094,16,5,6,0.0738
R00842,code-spark,2024-12,7445,478,13474,10,5,8,-0.0172
R00842,code-spark,2025-01,7611,665,33673,16,1,10,0.0475
R00842,code-spark,2025-02,7703,727,33365,19,3,6,0.0964
R00842,code-spark,2025-03,7950,870,43458,9,1,16,0.1046
R00842,code-spark,2025-04,9311,2133,53902,10,0,5,0.1018
R00842,code-spark,2025-05,9438,636,51800,9,2,3,0.0417
R00842,code-spark,2025-06,10133,610,51127,13,3,5,0.1498
R00842,code-spark,2025-07,9801,1342,65040,9,2,3,0.139
R00842,code-spark,2025-08,10819,2397,40025,8,4,6,0.0907
R00730,gen-studio,2024-04,4109,323,4284,26,3,40,0.0144
R00730,gen-studio,2024-05,4429,1173,4883,33,4,47,0.1421
R00730,gen-studio,2024-05,4884,747,5088,21,2,31,0.038
R00730,gen-studio,2024-06,5260,1562,11452,16,3,31,0.1105
R00730,gen-studio,2024-07,5569,471,7100,25,2,34,0.1354
R00730,gen-studio,2024-08,5758,1469,17169,25,3,36,0.1015
R00730,gen-studio,2024-09,6408,1741,12567,28,4,37,0.1363
R00730,gen-studio,2024-10,6545,1905,10715,28,2,35,0.1328
R00730,gen-studio,2024-11,6817,1694,18370,20,5,39,0.0722
R00730,gen-studio,2024-12,7460,1518,6588,29,3,32,0.1096
R00730,gen-studio,2025-01,7659,722,24191,27,4,32,0.0458
R00730,gen-studio,2025-02,8171,1312,17437,27,1,29,0.1194
R00730,gen-studio,2025-03,8746,1844,12128,30,0,44,0.0655
R00730,gen-studio,2025-04,8840,2291,26519,37,1,34,0.0575
R00730,gen-studio,2025-05,8529,854,16214,22,1,38,0.0831
R00730,gen-studio,2025-06,9378,2399,29409,29,3,38,0.1302
R00730,gen-studio,2025-07,9047,2666,10851,31,2,33,0.0647
R00730,gen-studio,2025-08,10280,2532,10100,18,5,28,0.0186
R00263,LWVWV,2024-04,4107,805,48943,7,10,24,0.0218
R00263,LWVWV,2024-05,4456,1221,54179,5,9,22,0.0522
R00263,LWVWV,2024-05,4734,387,24673,5,4,23,0.1085
R00263,LWVWV,2024-06,5340,838,78617,12,8,23,0.1471
R00263,LWVWV,2024-07,5441,771,44531,5,11,30,-0.0015
R00263,LWVWV,2024-08,6072,970,23108,9,5,26,0.06
R00263,LWVWV,2024-09,5986,771,36953,10,8,27,0.0291
R00263,LWVWV,2024-10,7009,1907,46481,8,10,25,0.1299
R00263,LWVWV,2024-11,7241,1525,85346,8,10,15,0.0304
R00263,LWVWV,2024-12,7132,1655,114720,20,16,33,0.0758
R00263,LWVWV,2025-01,7627,1040,70341,10,9,26,0.0679
R00263,LWVWV,2025-02,7944,1513,144093,17,2,28,0.1225
R00263,LWVWV,2025-03,8105,1457,126487,14,8,30,0.0748
R00263,LWVWV,2025-04,9432,1891,129072,11,5,14,0.0262
R00263,LWVWV,2025-05,9760,2575,47926,8,6,30,0.0827
R00263,LWVWV,2025-06,9061,1469,121568,9,6,21,0.0139
R00263,LWVWV,2025-07,9405,1012,91563,6,5,17,0.0906
R00263,LWVWV,2025-08,10436,2811,193204,4,9,27,0.0922
R01050,STQOA,2024-04,4019,314,9010,20,2,35,0.0665
R01050,STQOA,2024-05,4382,938,34163,13,5,47,0.0371
R01050,STQOA,2024-05,4829,913,46836,15,6,50,0.011
R01050,STQOA,2024-06,5147,1165,27023,14,6,51,0.0196
R01050,STQOA,2024-07,5597,379,41888,14,8,47,0.0237
R01050,STQOA,2024-08,5755,908,15125,13,7,51,0.1341
R01050,STQOA,2024-09,6219,550,41876,17,4,41,0.1147
R01050,STQOA,2024-10,6557,1008,54405,9,5,59,0.0794
R01050,STQOA,2024-11,6801,1972,66234,14,4,38,0.069
R01050,STQOA,2024-12,7099,888,52305,12,12,45,0.0109
R01050,STQOA,2025-01,7790,398,82580,15,5,43,0.1137
R01050,STQOA,2025-02,8175,1426,86740,10,5,49,-0.002
R01050,STQOA,2025-03,7813,1420,34099,19,6,43,0.0338
R01050,STQOA,2025-04,8400,1743,37809,18,5,40,-0.0149
R01050,STQOA,2025-05,8660,1747,53278,16,9,64,0.109
R01050,STQOA,2025-06,9615,1210,65189,18,6,38,0.1094
R01050,STQOA,2025-07,9403,1000,98643,9,6,56,0.0508
R01050,STQOA,2025-08,9609,2586,89129,13,5,29,0.0228
R00798,gradstack,2024-04,4017,814,108567,16,9,4,0.0009
R00798,gradstack,2024-05,4326,620,30415,20,4,20,0.1184
R00798,gradstack,2024-05,4735,626,37111,14,3,14,0.1413
R00798,gradstack,2024-06,5047,676,63576,19,1,18,0.1279
R00798,gradstack,2024-07,5339,523,125168,14,2,12,0.1083
R00798,gradstack,2024-08,5790,586,142764,22,3,11,0.0874
R00798,gradstack,2024-09,6239,633,71442,26,5,13,0.1392
R00798,gradstack,2024-10,6176,606,140571,19,5,15,0.1483
R00798,gradstack,2024-11,7146,1347,149777,23,5,12,0.0547
R00798,gradstack,2024-12,7305,1162,56684,24,6,19,0.0195
R00798,gradstack,2025-01,7545,652,106964,17,4,12,0.0945
R00798,gradstack,2025-02,7708,1743,156581,14,5,20,0.0479
R00798,gradstack,2025-03,7799,1298,222418,19,1,15,0.1286
R00798,gradstack,2025-04,8883,890,101141,25,8,14,0.0668
R00798,gradstack,2025-05,8687,2382,289774,17,4,16,0.0601
R00798,gradstack,2025-06,8977,1144,146060,15,3,19,-0.0075
R00798,gradstack,2025-07,10358,1779,233666,17,3,13,0.012
R00798,gradstack,2025-08,9763,2859,330765,16,3,21,0.1486
R00124,mini-token,2024-04,3960,207,48431,3,5,90,0.0611
R00124,mini-token,2024-05,4284,617,52744,7,2,83,0.075
R00124,mini-token,2024-05,4726,454,14979,6,1,96,0.0962
R00124,mini-token,2024-06,4892,370,41518,5,1,102,0.0272
R00124,mini-token,2024-07,5188,947,56889,8,1,102,-0.0155
R00124,mini-token,2024-08,5716,1116,19549,2,3,94,0.1171
R00124,mini-token,2024-09,6233,561,21977,5,5,103,0.1159
R00124,mini-token,2024-10,6423,1042,28494,3,0,100,0.0054
R00124,mini-token,2024-11,6604,1154,63197,4,4,98,0.0565
R00124,mini-token,2024-12,7073,457,104445,6,0,104,0.0292
R00124,mini-token,2025-01,7530,1969,111413,4,5,100,0.0864
R00124,mini-token,2025-02,7703,2156,107581,5,4,116,0.0441
R00124,mini-token,2025-03,8048,1873,48524,6,3,92,0.1393
R00124,mini-token,2025-04,7887,696,41835,2,4,92,0.0734
R00124,mini-token,2025-05,9198,2338,87538,4,4,101,-0.0168
R00124,mini-token,2025-06,9125,1953,46883,3,2,92,0.0086
R00124,mini-token,2025-07,10380,2914,31390,5,3,104,0.074
R00124,mini-token,2025-08,10621,838,134384,2,4,118,0.0832
R01060,bert-kit25,2024-04,3932,327,31624,16,3,24,0.1224
R01060,bert-kit25,2024-05,4295,662,43740,10,6,28,0.0175
R01060,bert-kit25,2024-05,4603,936,27229,16,5,18,-0.003
R01060,bert-kit25,2024-06,4816,933,26156,15,7,8,-0.0014
R01060,bert-kit25,2024-07,5481,827,14564,14,3,20,0.0739
R01060,bert-kit25,2024-08,5585,318,39581,14,10,22,0.094
R01060,bert-kit25,2024-09,6312,1155,55954,12,2,15,0.0583
R01060,bert-kit25,2024-10,6552,1150,45580,13,2,18,0.002
R01060,bert-kit25,2024-11,6853,1789,55955,11,3,14,0.1186
R01060,bert-kit25,2024-12,7034,2044,90208,17,8,15,0.1418
