repo_id,repo_name,dependency_name,dependency_type,is_ml_library
R00887,meta-token,numpy,core,False
R00887,meta-token,wandb,core,False
R00887,meta-token,einops,dev,False
R00887,meta-token,sentencepiece,optional,False
R00887,meta-token,flask,optional,False
R00887,meta-token,ray,optional,False
R00887,meta-token,qdrant-client,optional,False
R00887,meta-token,rich,optional,False
R00888,uni-train-box,dep-2,optional,False
R00889,tune-wave,ndarray,core,False
R00889,tune-wave,anyhow,dev,False
R00889,tune-wave,clap,dev,False
R00889,tune-wave,serde,optional,False
R00890,distill-wave,dep-49,optional,False
R00890,distill-wave,dep-24,core,False
R00890,distill-wave,dep-31,core,False
R00891,quick-chat,dep-10,dev,False
R00892,deep-safe-kit,tokio,core,False
R00892,deep-safe-kit,tch-rs,dev,True
R00893,hyper-net-x,tiktoken,optional,False
R00893,hyper-net-x,typer,core,False
R00894,grad-lib,jax,core,True
R00894,grad-lib,polars,optional,False
R00895,graph-studio,fastapi,dev,False
R00895,graph-studio,optax,core,True
R00895,graph-studio,qdrant-client,core,False
R00895,graph-studio,transformers,optional,True
R00895,graph-studio,mlflow,dev,False
R00895,graph-studio,dask,core,False
R00895,graph-studio,polars,optional,False
R00896,nano-vector,dep-29,dev,False
R00896,nano-vector,dep-43,core,False
R00896,nano-vector,dep-42,core,False
R00897,quantflow,typer,optional,False
R00897,quantflow,mlflow,dev,False
R00898,flash-merge,anyhow,core,False
R00898,flash-merge,candle,optional,True
R00899,dyna-infer-wave,dep-2,optional,False
R00899,dyna-infer-wave,dep-26,core,False
R00899,dyna-infer-wave,dep-37,optional,False
R00899,dyna-infer-wave,dep-40,dev,False
R00900,IDPVR,chromadb,dev,False
R00900,IDPVR,typer,dev,False
R00900,IDPVR,faiss,optional,False
R00900,IDPVR,redis,dev,False
R00901,lite-vector-rs32,dep-44,core,False
R00902,flash-rl-forge,dep-14,dev,False
R00902,flash-rl-forge,dep-36,dev,False
R00902,flash-rl-forge,dep-14,core,False
R00902,flash-rl-forge,dep-26,core,False
R00903,tokenai,ndarray,core,False
R00903,tokenai,reqwest,optional,False
R00903,tokenai,serde,optional,False
R00903,tokenai,burn,core,True
R00904,ECJOR,dep-23,dev,False
R00904,ECJOR,dep-5,optional,False
R00905,infer-ai7,zod,dev,False
R00905,infer-ai7,vercel-ai-sdk,optional,False
R00905,infer-ai7,tailwindcss,core,False
R00906,dyna-embed,dep-50,core,False
R00907,neo-embed,zod,core,False
R00907,neo-embed,prisma,optional,False
R00908,UDIQU28,vllm,optional,True
R00908,UDIQU28,pandas,core,False
R00908,UDIQU28,click,dev,False
R00908,UDIQU28,qdrant-client,core,False
R00908,UDIQU28,bitsandbytes,dev,True
R00908,UDIQU28,flax,core,True
R00908,UDIQU28,datasets,optional,True
R00909,WGPWD,dep-8,optional,False
R00909,WGPWD,dep-48,optional,False
R00909,WGPWD,dep-29,optional,False
R00909,WGPWD,dep-4,dev,False
R00910,agent-studio,tensorflow,optional,True
R00910,agent-studio,datasets,optional,True
R00910,agent-studio,numpy,core,False
R00911,rapid-chat-flow,flax,core,True
R00911,rapid-chat-flow,bitsandbytes,core,True
R00911,rapid-chat-flow,vllm,optional,True
R00911,rapid-chat-flow,scikit-learn,optional,True
R00911,rapid-chat-flow,celery,dev,False
R00912,smart-data-rs1,chromadb,core,False
R00912,smart-data-rs1,scikit-learn,core,True
R00912,smart-data-rs1,pydantic,dev,False
R00912,smart-data-rs1,vllm,dev,True
R00912,smart-data-rs1,dask,dev,False
R00913,GAYT8,dep-27,dev,False
R00913,GAYT8,dep-25,dev,False
R00913,GAYT8,dep-10,core,False
R00914,LYMM99,candle,core,True
R00914,LYMM99,ndarray,dev,False
R00915,train-x,dep-9,dev,False
R00916,eval-ai,reqwest,core,False
R00916,eval-ai,anyhow,optional,False
R00916,eval-ai,clap,dev,False
R00916,eval-ai,burn,dev,True
R00916,eval-ai,serde,optional,False
R00917,diffx,dep-32,core,False
R00917,diffx,dep-18,optional,False
R00917,diffx,dep-24,core,False
R00918,ISFX,langchain,core,False
R00918,ISFX,accelerate,dev,True
R00918,ISFX,einops,dev,False
R00918,ISFX,fastapi,core,False
R00918,ISFX,tiktoken,dev,False
R00918,ISFX,celery,core,False
R00918,ISFX,vllm,dev,True
R00919,prompt-wave92,dep-25,dev,False
R00919,prompt-wave92,dep-6,dev,False
R00920,TVB,transformers,dev,True
R00920,TVB,flax,core,True
R00920,TVB,mlflow,dev,False
R00920,TVB,scipy,core,False
R00920,TVB,sqlalchemy,dev,False
R00921,audio-x,dep-19,optional,False
R00921,audio-x,dep-23,optional,False
R00921,audio-x,dep-44,optional,False
R00922,benchbase,gradio,optional,False
R00922,benchbase,chromadb,optional,False
R00922,benchbase,flax,optional,True
R00922,benchbase,rich,core,False
R00922,benchbase,dask,core,False
R00922,benchbase,sqlalchemy,optional,False
R00922,benchbase,transformers,dev,True
R00923,prunestack,scipy,core,False
R00923,prunestack,sqlalchemy,core,False
R00923,prunestack,chromadb,optional,False
R00923,prunestack,accelerate,core,True
R00923,prunestack,datasets,optional,True
R00923,prunestack,optax,core,True
R00924,MJAR25,redis,dev,False
R00924,MJAR25,chromadb,core,False
R00924,MJAR25,jax,dev,True
R00924,MJAR25,wandb,optional,False
R00924,MJAR25,streamlit,dev,False
R00925,textpulse15,dep-46,dev,False
R00926,auto-infer,fastapi,dev,False
R00926,auto-infer,typer,core,False
R00926,auto-infer,optax,core,True
R00926,auto-infer,sqlalchemy,dev,False
R00927,open-quant,dep-13,dev,False
R00928,agentml,rich,dev,False
R00928,agentml,gradio,dev,False
R00928,agentml,wandb,dev,False
R00929,UFNP,vllm,core,True
R00929,UFNP,httpx,dev,False
R00930,optforge,next,dev,False
R00930,optforge,axios,core,False
R00930,optforge,langchain,optional,False
R00931,meta-vector-spark,ray,optional,False
R00931,meta-vector-spark,tensorflow,dev,True
R00931,meta-vector-spark,numpy,dev,False
R00931,meta-vector-spark,langchain,core,False
R00932,GCZX,qdrant-client,optional,False
R00932,GCZX,dask,optional,False
R00932,GCZX,gradio,optional,False
R00932,GCZX,sentencepiece,core,False
R00932,GCZX,mlflow,optional,False
R00932,GCZX,numpy,dev,False
R00932,GCZX,faiss,optional,False
R00932,GCZX,jax,optional,True
R00933,deep-agent-pulse,numpy,dev,False
R00933,deep-agent-pulse,einops,core,False
R00933,deep-agent-pulse,streamlit,core,False
R00934,flex-merge-studio,httpx,optional,False
R00934,flex-merge-studio,aiohttp,optional,False
R00934,flex-merge-studio,typer,core,False
R00934,flex-merge-studio,scipy,dev,False
R00934,flex-merge-studio,pydantic,optional,False
R00935,quantml,dep-47,core,False
R00936,CVJU,flax,dev,True
R00936,CVJU,sentencepiece,core,False
R00936,CVJU,streamlit,core,False
R00937,GUJHN,dep-27,dev,False
R00937,GUJHN,dep-9,dev,False
R00938,flex-bench19,optax,core,True
R00938,flex-bench19,einops,optional,False
R00938,flex-bench19,rich,optional,False
R00938,flex-bench19,qdrant-client,dev,False
R00938,flex-bench19,mlflow,dev,False
R00938,flex-bench19,accelerate,optional,True
R00938,flex-bench19,vllm,dev,True
R00939,TXCLG,tiktoken,optional,False
R00939,TXCLG,rich,optional,False
R00939,TXCLG,llama-index,core,False
R00939,TXCLG,gradio,core,False
R00939,TXCLG,langchain,core,False
R00939,TXCLG,faiss,dev,False
R00939,TXCLG,click,dev,False
R00940,mini-vision,vercel-ai-sdk,dev,False
R00940,mini-vision,openai,optional,False
R00940,mini-vision,express,dev,False
R00940,mini-vision,tailwindcss,optional,False
R00941,tensor-cpp,chromadb,core,False
R00941,tensor-cpp,numpy,core,False
R00941,tensor-cpp,mlflow,core,False
R00941,tensor-cpp,celery,core,False
R00941,tensor-cpp,jax,core,True
R00941,tensor-cpp,optax,dev,True
R00941,tensor-cpp,einops,core,False
R00941,tensor-cpp,accelerate,optional,True
R00942,VVCUW,next,optional,False
R00942,VVCUW,openai,core,False
R00942,VVCUW,ai,dev,False
R00943,DFGO,typer,optional,False
R00943,DFGO,scipy,optional,False
R00943,DFGO,aiohttp,optional,False
R00944,modelspark,burn,optional,True
R00944,modelspark,reqwest,dev,False
R00944,modelspark,serde,optional,False
R00945,audiojs39,scikit-learn,optional,True
R00945,audiojs39,accelerate,core,True
R00945,audiojs39,pandas,core,False
R00945,audiojs39,qdrant-client,core,False
R00945,audiojs39,jax,dev,True
R00945,audiojs39,langchain,core,False
R00945,audiojs39,click,optional,False
R00946,rlcraft,fastapi,core,False
R00946,rlcraft,chromadb,optional,False
R00947,visionops,faiss,dev,False
R00947,visionops,dask,optional,False
R00947,visionops,httpx,core,False
R00947,visionops,tensorflow,optional,True
R00947,visionops,fastapi,dev,False
R00947,visionops,ray,optional,False
R00948,distillwave,dep-24,dev,False
R00949,simple-graph,dep-17,dev,False
R00949,simple-graph,dep-6,optional,False
R00950,SSBMQ,dep-2,optional,False
R00951,nano-opt,rayon,core,False
R00951,nano-opt,tokio,optional,False
R00951,nano-opt,reqwest,dev,False
R00951,nano-opt,clap,dev,False
R00951,nano-opt,serde,core,False
R00952,search-forge,rayon,optional,False
R00952,search-forge,tokio,core,False
R00952,search-forge,candle,core,True
R00952,search-forge,burn,dev,True
R00953,ILIDG,datasets,dev,True
R00953,ILIDG,vllm,optional,True
R00953,ILIDG,chromadb,core,False
R00953,ILIDG,flask,core,False
R00953,ILIDG,gradio,dev,False
R00953,ILIDG,mlflow,core,False
R00953,ILIDG,scikit-learn,dev,True
R00953,ILIDG,langchain,core,False
R00954,FWDOP,torch,dev,True
R00954,FWDOP,peft,core,True
R00955,ZXHZZ,prisma,optional,False
R00955,ZXHZZ,openai,optional,False
R00956,ONLW,pandas,core,False
R00956,ONLW,jax,core,True
R00956,ONLW,flask,optional,False
R00956,ONLW,faiss,optional,False
R00956,ONLW,peft,dev,True
R00957,prompt-x,candle,dev,True
R00957,prompt-x,rayon,core,False
R00957,prompt-x,anyhow,optional,False
R00957,prompt-x,burn,core,True
R00958,TVA,vllm,dev,True
R00958,TVA,transformers,core,True
R00958,TVA,jax,dev,True
R00958,TVA,streamlit,core,False
R00958,TVA,fastapi,dev,False
R00959,XBQN,dep-4,optional,False
R00959,XBQN,dep-34,dev,False
R00960,diff-flow,click,optional,False
R00960,diff-flow,httpx,core,False
R00961,NOSR,faiss,core,False
R00961,NOSR,numpy,core,False
R00961,NOSR,chromadb,core,False
R00962,vectorflow,jax,core,True
R00962,vectorflow,pydantic,optional,False
R00962,vectorflow,scipy,core,False
R00962,vectorflow,sentencepiece,optional,False
R00963,omni-eval-flow,datasets,optional,True
R00963,omni-eval-flow,rich,dev,False
R00963,omni-eval-flow,accelerate,optional,True
R00963,omni-eval-flow,wandb,optional,False
R00964,flowops,bitsandbytes,core,True
R00964,flowops,peft,optional,True
R00964,flowops,streamlit,core,False
R00964,flowops,tensorflow,dev,True
R00964,flowops,celery,core,False
R00964,flowops,chromadb,core,False
R00964,flowops,tiktoken,optional,False
R00965,TKCZ,dep-12,optional,False
R00965,TKCZ,dep-9,dev,False
R00966,MXXWH,dep-50,dev,False
R00966,MXXWH,dep-21,core,False
R00967,guardbox,dep-19,optional,False
R00968,merge-ops,redis,optional,False
R00968,merge-ops,vllm,core,True
R00968,merge-ops,rich,optional,False
R00968,merge-ops,datasets,optional,True
R00968,merge-ops,dask,dev,False
R00968,merge-ops,chromadb,dev,False
R00968,merge-ops,qdrant-client,dev,False
R00969,XBZN,click,optional,False
R00969,XBZN,tiktoken,optional,False
R00969,XBZN,bitsandbytes,core,True
R00969,XBZN,torch,optional,True
R00969,XBZN,llama-index,dev,False
R00969,XBZN,sentencepiece,dev,False
R00970,bertcraft,dep-26,optional,False
R00970,bertcraft,dep-27,optional,False
R00971,nano-doc,dep-31,dev,False
R00971,nano-doc,dep-23,optional,False
R00972,LAQUT,dask,dev,False
R00972,LAQUT,pandas,dev,False
R00972,LAQUT,click,core,False
R00972,LAQUT,mlflow,core,False
R00972,LAQUT,bitsandbytes,optional,True
R00972,LAQUT,redis,dev,False
R00972,LAQUT,langchain,optional,False
R00973,nano-quant,tokio,core,False
R00973,nano-quant,reqwest,core,False
R00973,nano-quant,burn,optional,True
R00973,nano-quant,anyhow,core,False
R00973,nano-quant,clap,core,False
R00974,deep-rl-spark,dask,core,False
R00974,deep-rl-spark,llama-index,dev,False
R00974,deep-rl-spark,accelerate,optional,True
R00974,deep-rl-spark,numpy,dev,False
R00974,deep-rl-spark,rich,optional,False
R00974,deep-rl-spark,httpx,dev,False
R00974,deep-rl-spark,aiohttp,dev,False
R00974,deep-rl-spark,redis,core,False
R00975,simple-gen,dep-4,core,False
R00976,data-craft,dep-26,optional,False
R00976,data-craft,dep-2,optional,False
R00976,data-craft,dep-6,core,False
R00977,DFCQK,dep-21,core,False
R00977,DFCQK,dep-12,dev,False
R00978,NLTRJ,pydantic,optional,False
R00978,NLTRJ,polars,optional,False
R00978,NLTRJ,torch,core,True
R00979,dataops,polars,core,False
R00979,dataops,click,dev,False
R00980,prompt-wave,celery,core,False
R00980,prompt-wave,fastapi,optional,False
R00980,prompt-wave,polars,core,False
R00980,prompt-wave,scikit-learn,core,True
R00980,prompt-wave,rich,core,False
R00981,chatbox,tensorflow,core,True
R00981,chatbox,sentencepiece,optional,False
R00982,rapid-bert-lib,dep-8,dev,False
R00982,rapid-bert-lib,dep-39,dev,False
R00982,rapid-bert-lib,dep-38,optional,False
R00982,rapid-bert-lib,dep-19,dev,False
R00983,auto-prompt,dep-22,core,False
R00984,omni-pipe,dep-2,optional,False
R00984,omni-pipe,dep-36,optional,False
R00984,omni-pipe,dep-5,core,False
R00985,swift-model,mlflow,dev,False
R00985,swift-model,flax,core,True
R00986,embedops,dep-11,dev,False
R00986,embedops,dep-27,optional,False
R00986,embedops,dep-15,dev,False
R00987,evalpulse,sentencepiece,core,False
R00987,evalpulse,optax,dev,True
R00988,IRWO,dep-17,core,False
R00988,IRWO,dep-8,optional,False
R00989,poly-bench-js,gradio,optional,False
R00989,poly-bench-js,pydantic,dev,False
R00990,poly-rl-py40,serde,optional,False
R00990,poly-rl-py40,tokio,dev,False
R00990,poly-rl-py40,rayon,core,False
R00990,poly-rl-py40,burn,core,True
R00990,poly-rl-py40,candle,dev,True
R00991,MXPD,dep-13,dev,False
R00991,MXPD,dep-24,dev,False
R00992,EWQLN,dep-19,optional,False
R00992,EWQLN,dep-6,core,False
R00992,EWQLN,dep-43,dev,False
R00992,EWQLN,dep-20,dev,False
R00993,prompt-lib,datasets,core,True
R00993,prompt-lib,mlflow,core,False
R00994,deep-infer-craft,datasets,core,True
R00994,deep-infer-craft,faiss,dev,False
R00994,deep-infer-craft,ray,core,False
R00995,mini-bench-box,peft,optional,True
R00995,mini-bench-box,tiktoken,core,False
R00995,mini-bench-box,faiss,dev,False
R00995,mini-bench-box,chromadb,optional,False
R00996,easy-safe-rs,redis,core,False
R00996,easy-safe-rs,scikit-learn,core,True
R00996,easy-safe-rs,sentencepiece,dev,False
R00996,easy-safe-rs,faiss,core,False
R00996,easy-safe-rs,wandb,optional,False
R00996,easy-safe-rs,fastapi,dev,False
R00997,graphwave,streamlit,optional,False
R00997,graphwave,rich,optional,False
R00998,eval-lib,prisma,core,False
R00998,eval-lib,zod,core,False
R00998,eval-lib,tailwindcss,optional,False
R00998,eval-lib,openai,core,False
R00999,rapid-vector,dep-5,dev,False
R00999,rapid-vector,dep-48,core,False
R00999,rapid-vector,dep-31,optional,False
R00999,rapid-vector,dep-46,core,False
R01000,PRN,dep-26,dev,False
R01000,PRN,dep-39,optional,False
R01000,PRN,dep-21,core,False
R01000,PRN,dep-20,optional,False
R01001,visioncore,sentencepiece,core,False
R01001,visioncore,numpy,core,False
R01001,visioncore,httpx,optional,False
R01001,visioncore,sqlalchemy,core,False
R01002,OYCW,tailwindcss,core,False
R01002,OYCW,next,core,False
R01002,OYCW,openai,optional,False
R01002,OYCW,react,core,False
R01002,OYCW,axios,core,False
R01003,merge-craft,flask,core,False
R01003,merge-craft,einops,optional,False
R01004,MYYK,transformers,optional,True
R01004,MYYK,peft,core,True
R01004,MYYK,qdrant-client,dev,False
R01005,vision-py,dep-2,dev,False
R01005,vision-py,dep-16,dev,False
R01006,guard-lib,polars,core,False
R01006,guard-lib,ray,optional,False
R01006,guard-lib,optax,core,True
R01006,guard-lib,sqlalchemy,optional,False
R01006,guard-lib,numpy,optional,False
R01006,guard-lib,pandas,optional,False
R01007,data-base,rich,optional,False
R01007,data-base,flask,dev,False
R01007,data-base,jax,optional,True
R01007,data-base,torch,core,True
R01008,AMZIZ,next,core,False
R01008,AMZIZ,vercel-ai-sdk,dev,False
R01008,AMZIZ,tailwindcss,optional,False
R01008,AMZIZ,zod,core,False
R01009,llmcore,tensorflow,dev,True
R01009,llmcore,fastapi,dev,False
R01009,llmcore,sqlalchemy,optional,False
R01009,llmcore,sentencepiece,dev,False
R01010,rapid-net-stack,gradio,core,False
R01010,rapid-net-stack,click,optional,False
R01010,rapid-net-stack,peft,dev,True
R01010,rapid-net-stack,flask,dev,False
R01010,rapid-net-stack,celery,core,False
R01011,swift-embed,serde,optional,False
R01011,swift-embed,rayon,dev,False
R01012,lite-text,react,optional,False
R01012,lite-text,axios,optional,False
R01012,lite-text,langchain,dev,False
R01012,lite-text,prisma,optional,False
R01012,lite-text,vercel-ai-sdk,core,False
R01013,text-pulse,click,dev,False
R01013,text-pulse,optax,core,True
R01013,text-pulse,jax,core,True
R01014,LMA,datasets,dev,True
R01014,LMA,rich,dev,False
R01014,LMA,optax,optional,True
R01014,LMA,sqlalchemy,dev,False
R01014,LMA,wandb,core,False
R01014,LMA,httpx,dev,False
R01014,LMA,celery,core,False
R01014,LMA,scikit-learn,dev,True
R01015,easy-infer-stack,dep-7,core,False
R01015,easy-infer-stack,dep-7,dev,False
R01015,easy-infer-stack,dep-45,optional,False
R01016,genbase5,burn,optional,True
R01016,genbase5,tch-rs,dev,True
R01017,NFFVZ,redis,optional,False
R01017,NFFVZ,scikit-learn,dev,True
R01017,NFFVZ,numpy,optional,False
R01017,NFFVZ,datasets,optional,True
R01017,NFFVZ,bitsandbytes,optional,True
R01017,NFFVZ,scipy,dev,False
R01017,NFFVZ,sentencepiece,dev,False
R01018,pipe-forge,react,dev,False
R01018,pipe-forge,next,core,False
R01018,pipe-forge,langchain,optional,False
R01018,pipe-forge,axios,optional,False
R01018,pipe-forge,vercel-ai-sdk,dev,False
R01019,micro-serve,dep-41,dev,False
R01019,micro-serve,dep-19,dev,False
R01019,micro-serve,dep-32,core,False
R01020,mini-audio,tch-rs,optional,True
R01020,mini-audio,burn,optional,True
R01020,mini-audio,ndarray,optional,False
R01021,ZNFS,redis,core,False
R01021,ZNFS,optax,optional,True
R01021,ZNFS,chromadb,dev,False
R01021,ZNFS,sentencepiece,optional,False
R01021,ZNFS,scipy,dev,False
R01022,nano-token-cpp,dep-24,core,False
R01022,nano-token-cpp,dep-16,optional,False
R01023,GAS,ndarray,core,False
R01023,GAS,tokio,dev,False
R01023,GAS,tch-rs,core,True
R01023,GAS,anyhow,core,False
R01023,GAS,clap,optional,False
R01024,uni-data,anyhow,optional,False
R01024,uni-data,ndarray,dev,False
R01025,rapid-token-forge,dep-18,optional,False
R01025,rapid-token-forge,dep-42,dev,False
R01025,rapid-token-forge,dep-2,core,False
R01025,rapid-token-forge,dep-48,optional,False
R01026,prompt-kit,wandb,core,False
R01026,prompt-kit,ray,optional,False
R01027,FTML,sentencepiece,core,False
R01027,FTML,langchain,optional,False
R01027,FTML,gradio,dev,False
R01027,FTML,accelerate,dev,True
R01028,merge-flow17,gradio,optional,False
R01028,merge-flow17,polars,optional,False
R01028,merge-flow17,jax,optional,True
R01028,merge-flow17,accelerate,optional,True
R01028,merge-flow17,torch,core,True
R01028,merge-flow17,chromadb,dev,False
R01028,merge-flow17,aiohttp,core,False
R01029,docx,serde,core,False
R01029,docx,reqwest,optional,False
R01029,docx,ndarray,optional,False
R01029,docx,rayon,optional,False
R01029,docx,candle,optional,True
R01030,VNWP,polars,dev,False
R01030,VNWP,pydantic,optional,False
R01030,VNWP,datasets,core,True
R01030,VNWP,accelerate,core,True
R01030,VNWP,pandas,core,False
R01030,VNWP,llama-index,core,False
R01030,VNWP,bitsandbytes,optional,True
R01030,VNWP,torch,core,True
R01031,guard-stack,llama-index,core,False
R01031,guard-stack,mlflow,core,False
R01031,guard-stack,chromadb,core,False
R01031,guard-stack,flask,core,False
R01031,guard-stack,vllm,core,True
R01032,SAIK,mlflow,dev,False
R01032,SAIK,polars,core,False
R01032,SAIK,datasets,dev,True
R01033,infer-js,aiohttp,dev,False
R01033,infer-js,peft,dev,True
R01034,super-infer-pulse,optax,optional,True
R01034,super-infer-pulse,pydantic,dev,False
R01035,pro-agent-x,dep-17,core,False
R01036,search-kit,click,optional,False
R01036,search-kit,pydantic,optional,False
R01036,search-kit,datasets,dev,True
R01037,poly-eval-hub,dep-10,dev,False
R01037,poly-eval-hub,dep-13,optional,False
R01038,LUB,celery,optional,False
R01038,LUB,datasets,dev,True
R01038,LUB,sqlalchemy,optional,False
R01038,LUB,pydantic,core,False
R01038,LUB,scikit-learn,core,True
R01039,distillrs,sqlalchemy,dev,False
R01039,distillrs,pydantic,core,False
R01039,distillrs,scipy,dev,False
R01039,distillrs,einops,optional,False
R01039,distillrs,redis,optional,False
R01039,distillrs,sentencepiece,dev,False
R01040,deep-gen-forge,faiss,core,False
R01040,deep-gen-forge,rich,dev,False
R01041,merge-base,mlflow,core,False
R01041,merge-base,langchain,optional,False
R01042,lite-code,mlflow,optional,False
R01042,lite-code,celery,optional,False
R01042,lite-code,numpy,optional,False
R01042,lite-code,langchain,core,False
R01042,lite-code,dask,dev,False
R01042,lite-code,ray,dev,False
R01042,lite-code,datasets,optional,True
R01042,lite-code,bitsandbytes,core,True
R01043,mini-search-lib,aiohttp,core,False
R01043,mini-search-lib,tiktoken,optional,False
R01043,mini-search-lib,llama-index,optional,False
R01043,mini-search-lib,ray,optional,False
R01043,mini-search-lib,gradio,core,False
R01044,guard-forge,tensorflow,core,True
R01044,guard-forge,flask,dev,False
R01044,guard-forge,llama-index,core,False
R01044,guard-forge,gradio,core,False
R01044,guard-forge,transformers,optional,True
R01045,gptbox15,tensorflow,dev,True
R01045,gptbox15,redis,core,False
R01045,gptbox15,aiohttp,dev,False
R01045,gptbox15,torch,optional,True
R01045,gptbox15,scikit-learn,core,True
R01045,gptbox15,pandas,core,False
R01045,gptbox15,sentencepiece,dev,False
R01046,GXCH60,dep-37,dev,False
R01046,GXCH60,dep-18,optional,False
R01046,GXCH60,dep-34,optional,False
R01046,GXCH60,dep-50,core,False
R01047,dyna-prune,burn,core,True
R01047,dyna-prune,candle,core,True
R01047,dyna-prune,anyhow,core,False
R01048,ultra-audio,vllm,core,True
R01048,ultra-audio,sentencepiece,optional,False
R01049,multi-prune-core,wandb,dev,False
R01049,multi-prune-core,sentencepiece,core,False
R01049,multi-prune-core,torch,optional,True
R01049,multi-prune-core,langchain,dev,False
R01049,multi-prune-core,typer,optional,False
R01049,multi-prune-core,aiohttp,dev,False
R01049,multi-prune-core,scikit-learn,optional,True
R01049,multi-prune-core,redis,core,False
R01050,STQOA,dep-40,core,False
R01050,STQOA,dep-11,dev,False
R01050,STQOA,dep-8,optional,False
R01050,STQOA,dep-15,optional,False
R01051,deep-bert,flask,optional,False
R01051,deep-bert,polars,core,False
R01051,deep-bert,torch,optional,True
R01052,quick-audio-core,chromadb,dev,False
R01052,quick-audio-core,aiohttp,optional,False
R01052,quick-audio-core,einops,dev,False
R01052,quick-audio-core,tensorflow,dev,True
R01052,quick-audio-core,dask,optional,False
R01052,quick-audio-core,scikit-learn,optional,True
R01052,quick-audio-core,celery,optional,False
R01052,quick-audio-core,llama-index,optional,False
R01053,swift-bench,redis,optional,False
R01053,swift-bench,bitsandbytes,core,True
R01053,swift-bench,numpy,core,False
R01053,swift-bench,httpx,core,False
R01053,swift-bench,einops,core,False
R01053,swift-bench,click,dev,False
R01053,swift-bench,langchain,core,False
R01053,swift-bench,celery,optional,False
R01054,mini-llm-ml,reqwest,dev,False
R01054,mini-llm-ml,tch-rs,dev,True
R01054,mini-llm-ml,rayon,dev,False
R01054,mini-llm-ml,serde,dev,False
R01055,KVHT20,einops,core,False
R01055,KVHT20,datasets,core,True
R01056,flash-grad72,celery,optional,False
R01056,flash-grad72,ray,core,False
R01056,flash-grad72,wandb,core,False
R01056,flash-grad72,accelerate,dev,True
R01057,LKE,dep-43,core,False
R01058,dyna-net,accelerate,core,True
R01058,dyna-net,pandas,core,False
R01058,dyna-net,vllm,optional,True
R01058,dyna-net,pydantic,optional,False
R01058,dyna-net,langchain,dev,False
R01058,dyna-net,celery,dev,False
R01058,dyna-net,peft,dev,True
R01058,dyna-net,wandb,optional,False
R01059,quick-model-base,dep-22,dev,False
R01059,quick-model-base,dep-33,optional,False
R01060,bert-kit25,burn,dev,True
R01060,bert-kit25,clap,dev,False
R01060,bert-kit25,serde,core,False
R01060,bert-kit25,candle,dev,True
R01061,rl-kit,dep-14,core,False
R01061,rl-kit,dep-48,dev,False
R01062,dyna-model,pandas,core,False
R01062,dyna-model,polars,core,False
R01062,dyna-model,flax,core,True
R01062,dyna-model,chromadb,optional,False
R01062,dyna-model,datasets,core,True
R01062,dyna-model,torch,optional,True
R01062,dyna-model,jax,dev,True
R01062,dyna-model,aiohttp,optional,False
R01063,swift-data-kit,scikit-learn,dev,True
R01063,swift-data-kit,llama-index,dev,False
R01064,gradforge,celery,core,False
R01064,gradforge,pandas,dev,False
R01064,gradforge,chromadb,optional,False
R01064,gradforge,redis,core,False
R01064,gradforge,datasets,core,True
R01064,gradforge,aiohttp,dev,False
R01064,gradforge,fastapi,dev,False
R01065,LMH5,tensorflow,core,True
R01065,LMH5,tiktoken,dev,False
R01065,LMH5,numpy,core,False
R01065,LMH5,aiohttp,optional,False
R01065,LMH5,datasets,optional,True
R01065,LMH5,llama-index,core,False
R01066,simple-train,numpy,dev,False
R01066,simple-train,rich,optional,False
R01067,pro-doc,scipy,core,False
R01067,pro-doc,sentencepiece,dev,False
R01067,pro-doc,gradio,core,False
R01068,NYS,dep-29,core,False
R01068,NYS,dep-45,dev,False
R01068,NYS,dep-20,dev,False
R01069,multi-rl,click,core,False
R01069,multi-rl,sentencepiece,dev,False
R01069,multi-rl,redis,dev,False
R01069,multi-rl,gradio,core,False
R01069,multi-rl,dask,optional,False
R01069,multi-rl,wandb,optional,False
R01070,lite-serve,dep-22,optional,False
R01071,poly-data,dep-25,optional,False
R01071,poly-data,dep-29,optional,False
R01072,flex-rl,dep-9,core,False
R01073,gradbox,einops,dev,False
R01073,gradbox,streamlit,optional,False
R01073,gradbox,scipy,optional,False
R01073,gradbox,ray,dev,False
R01073,gradbox,sentencepiece,core,False
R01073,gradbox,vllm,optional,True
R01073,gradbox,pandas,core,False
R01073,gradbox,celery,optional,False
R01074,model-py,langchain,dev,False
R01074,model-py,zod,optional,False
R01074,model-py,ai,dev,False
R01074,model-py,prisma,optional,False
R01074,model-py,axios,optional,False
R01075,EODUK,bitsandbytes,dev,True
R01075,EODUK,transformers,dev,True
R01075,EODUK,einops,core,False
R01075,EODUK,sqlalchemy,optional,False
R01075,EODUK,rich,dev,False
R01075,EODUK,pydantic,core,False
R01075,EODUK,scipy,dev,False
R01076,vision-craft,wandb,core,False
R01076,vision-craft,flax,optional,True
R01076,vision-craft,sentencepiece,dev,False
R01076,vision-craft,click,optional,False
R01076,vision-craft,numpy,dev,False
R01076,vision-craft,pydantic,dev,False
R01076,vision-craft,torch,optional,True
R01077,meta-net-js,chromadb,optional,False
R01077,meta-net-js,redis,core,False
R01077,meta-net-js,scipy,dev,False
R01077,meta-net-js,pandas,core,False
R01077,meta-net-js,tensorflow,dev,True
